1 2 3
17 27 2
17 29 3
17 30 7
17 33 1
17 35 7
17 148 15
17 39 10
17 40 10
17 150 2
17 42 3
17 43 1
17 44 8
17 45 4
17 48 1
17 49 1
17 50 5
17 53 6
17 54 3
17 55 3
17 58 6
17 22 8
17 60 2
17 61 10
17 62 1
17 64 4
17 65 7
17 66 2
17 67 4
17 68 3
17 69 1
17 70 7
17 71 1
17 74 2
17 159 17
17 76 4
17 77 4
17 78 11
17 157 3
17 79 3
17 80 4
17 81 3
17 82 4
17 83 6
17 85 3
17 86 9
17 88 1
17 89 5
17 91 6
17 94 1
17 95 1
17 97 3
17 98 1
17 99 9
17 101 10
17 103 17
17 104 3
17 105 1
17 106 7
17 107 5
17 109 1
17 112 1
17 115 1
17 110 3
17 119 1
17 120 5
17 121 6
17 123 6
17 127 1
17 154 5
17 129 1
17 130 9
17 131 10
17 47 2
17 135 4
17 137 5
17 138 3
17 153 11
17 139 25
17 140 1
17 158 3
17 143 4
18 73 3
18 102 6
18 20 1
18 2 5
18 25 1
18 26 1
18 27 13
18 28 1
18 29 1
18 22 3
18 151 5
18 32 17
18 33 4
18 34 12
18 35 1
18 36 11
18 148 3
18 37 7
18 149 6
18 41 16
18 150 2
18 42 2
18 43 1
18 44 5
18 45 2
18 159 1
18 46 12
18 51 1
18 52 3
18 54 2
18 55 2
18 5 9
18 57 10
18 58 5
18 59 6
18 61 2
18 62 12
18 128 13
18 64 14
18 65 4
18 66 8
18 147 18
18 70 3
18 71 9
18 72 2
18 75 12
18 49 9
18 77 1
18 78 4
18 63 9
18 81 1
18 160 2
18 82 12
18 83 1
18 152 6
18 84 3
18 85 3
18 86 4
18 87 10
18 88 2
18 90 15
18 91 1
18 92 26
18 93 3
18 94 3
18 95 37
18 96 13
18 98 5
18 101 2
18 31 13
18 103 3
18 104 9
18 105 1
18 107 1
18 108 14
18 109 23
18 111 36
18 112 2
18 115 14
18 116 17
18 117 5
18 118 5
18 120 2
18 121 14
18 122 3
18 124 3
18 126 22
18 127 5
18 129 6
18 133 2
18 134 6
18 135 1
18 136 1
18 138 5
18 140 10
18 141 1
18 142 8
18 143 2
19 73 4
19 20 4
19 21 10
19 2 8
19 156 4
19 25 8
19 26 8
19 28 4
19 29 2
19 30 6
19 147 1
19 31 1
19 33 2
19 35 9
19 148 7
19 39 11
19 40 9
19 150 7
19 42 7
19 43 3
19 44 2
19 151 3
19 45 3
19 47 4
19 48 2
19 49 4
19 50 11
19 51 1
19 53 2
19 54 5
19 55 8
19 58 18
19 22 5
19 60 8
19 61 9
19 64 1
19 65 4
19 67 5
19 68 4
19 69 5
19 70 1
19 72 1
19 74 23
19 159 7
19 76 13
19 78 2
19 157 7
19 79 2
19 80 12
19 81 7
19 160 1
19 83 20
19 86 8
19 88 2
19 89 4
19 91 1
19 92 3
19 94 4
19 95 1
19 97 7
19 98 4
19 99 19
19 100 13
19 101 12
19 102 1
19 103 10
19 104 1
19 105 9
19 106 13
19 107 7
19 111 1
19 112 4
19 113 3
19 110 3
19 119 14
19 120 3
19 121 5
19 122 2
19 123 3
19 125 9
19 126 1
19 154 8
19 130 9
19 131 5
19 132 2
19 133 1
19 134 1
19 135 3
19 136 11
19 137 7
19 138 2
19 153 5
19 139 34
19 158 2
19 141 13
19 143 6
20 22 11
20 23 3
20 25 1
20 26 2
20 28 4
20 29 3
20 2 3
20 151 4
20 34 3
20 35 2
20 36 1
20 148 2
20 149 1
20 40 2
20 150 5
20 43 3
20 44 1
20 45 3
20 46 2
20 47 2
20 48 1
20 49 1
20 50 3
20 51 2
20 52 3
20 53 2
20 54 2
20 55 4
20 78 2
20 59 1
20 61 1
20 64 4
20 65 7
20 66 1
20 67 1
20 68 4
20 69 9
20 70 1
20 71 3
20 74 6
20 159 1
20 76 2
20 58 14
20 79 1
20 80 5
20 160 2
20 82 1
20 86 1
20 88 8
20 89 4
20 91 9
20 92 2
20 94 1
20 97 2
20 98 7
20 99 1
20 101 1
20 103 1
20 107 1
20 108 2
20 111 1
20 112 1
20 116 2
20 110 3
20 119 7
20 120 2
20 121 2
20 123 8
20 124 2
20 125 1
20 126 2
20 129 2
20 130 1
20 131 1
20 132 1
20 134 1
20 135 1
20 136 11
20 137 2
20 138 1
20 153 2
20 139 2
20 158 1
20 142 1
20 143 2
21 73 1
21 2 3
21 156 10
21 25 6
21 26 2
21 27 1
21 29 7
21 30 4
21 151 3
21 35 10
21 39 1
21 40 2
21 42 8
21 43 12
21 44 3
21 45 6
21 47 3
21 50 7
21 55 9
21 59 1
21 60 11
21 61 11
21 62 1
21 64 3
21 65 2
21 67 2
21 68 5
21 69 1
21 71 11
21 72 1
21 74 15
21 159 6
21 76 4
21 77 3
21 58 10
21 157 4
21 79 12
21 80 1
21 81 2
21 160 2
21 83 15
21 85 1
21 86 2
21 89 5
21 91 2
21 92 1
21 94 1
21 95 1
21 97 5
21 99 11
21 100 5
21 101 8
21 103 6
21 104 4
21 105 2
21 106 7
21 107 9
21 108 1
21 109 1
21 112 1
21 113 9
21 110 3
21 119 1
21 120 10
21 121 3
21 123 11
21 124 1
21 125 20
21 127 1
21 154 8
21 130 6
21 131 9
21 134 1
21 135 5
21 136 8
21 137 1
21 138 7
21 153 12
21 139 19
21 158 2
21 142 1
21 143 8
2 22 14
2 24 5
2 25 26
2 26 1
2 27 2
2 28 12
2 29 2
2 30 4
2 31 2
2 32 2
2 33 2
2 34 7
2 156 3
2 35 1
2 36 3
2 148 5
2 38 1
2 39 30
2 40 9
2 150 7
2 42 6
2 43 2
2 44 6
2 151 2
2 45 4
2 159 7
2 47 2
2 48 5
2 49 1
2 50 3
2 51 17
2 52 4
2 53 19
2 54 4
2 55 24
2 57 5
2 58 3
2 59 1
2 60 4
2 61 14
2 62 2
2 128 1
2 64 7
2 65 37
2 66 4
2 67 4
2 68 9
2 69 6
2 70 5
2 71 3
2 73 3
2 74 14
2 75 2
2 76 9
2 77 13
2 78 12
2 157 4
2 79 6
2 80 10
2 81 2
2 160 3
2 82 9
2 83 22
2 152 1
2 84 3
2 85 3
2 86 2
2 87 1
2 88 4
2 89 20
2 91 15
2 92 4
2 93 2
2 94 11
2 95 7
2 97 7
2 98 5
2 99 5
2 100 13
2 101 54
2 102 1
2 103 26
2 105 6
2 106 11
2 107 11
2 109 1
2 113 3
2 110 19
2 119 8
2 120 8
2 121 18
2 122 6
2 123 17
2 124 2
2 125 36
2 126 1
2 127 1
2 154 6
2 129 1
2 130 4
2 131 4
2 132 1
2 133 1
2 134 2
2 135 4
2 136 1
2 137 25
2 138 4
2 139 8
2 140 5
2 158 3
2 141 14
2 143 3
23 55 1
23 37 1
23 64 8
23 115 6
23 31 1
23 68 1
23 33 1
23 34 1
23 119 2
23 120 10
23 72 5
23 122 7
23 123 3
23 124 4
23 143 7
23 125 10
23 75 4
23 76 2
23 150 5
23 78 10
23 148 3
23 128 1
23 81 4
23 149 2
23 40 4
23 41 1
23 159 4
23 84 1
23 42 5
23 87 3
23 88 5
23 129 3
23 92 2
23 133 3
23 74 4
23 94 1
23 126 2
23 95 2
23 96 2
23 134 3
23 99 8
23 5 1
23 36 2
23 48 2
23 50 1
23 51 1
23 101 2
23 70 6
23 45 3
23 103 2
23 104 4
23 77 1
23 138 3
23 153 3
23 80 3
23 58 3
23 22 5
23 107 5
23 112 3
23 109 1
23 106 1
23 117 3
23 110 2
23 27 1
23 26 10
23 111 2
23 61 6
23 86 2
23 140 7
23 139 2
23 137 1
23 97 1
24 73 5
24 25 5
24 26 4
24 27 2
24 28 5
24 29 1
24 22 9
24 151 5
24 34 1
24 35 2
24 36 1
24 148 3
24 39 5
24 40 9
24 41 1
24 150 3
24 42 3
24 44 10
24 45 12
24 46 3
24 49 8
24 48 4
24 51 2
24 52 4
24 55 2
24 5 2
24 57 2
24 58 11
24 59 4
24 60 2
24 61 1
24 62 1
24 80 1
24 64 3
24 65 1
24 66 5
24 67 1
24 68 11
24 32 1
24 71 7
24 74 1
24 76 9
24 78 4
24 157 3
24 63 1
24 81 5
24 82 12
24 83 2
24 152 3
24 86 17
24 88 10
24 89 4
24 90 1
24 129 1
24 92 6
24 93 2
24 94 8
24 95 3
24 97 2
24 98 9
24 99 1
24 101 5
24 103 8
24 104 6
24 105 6
24 107 4
24 108 9
24 111 1
24 116 2
24 110 1
24 119 10
24 120 3
24 122 7
24 124 2
24 125 2
24 127 3
24 154 2
24 131 1
24 132 7
24 47 1
24 135 4
24 137 1
24 138 1
24 139 3
24 158 3
24 141 1
24 143 9
25 26 3
25 27 2
25 28 5
25 29 7
25 30 5
25 151 3
25 33 1
25 34 2
25 156 3
25 35 5
25 36 4
25 149 1
25 39 9
25 41 2
25 150 2
25 42 7
25 43 2
25 44 7
25 45 1
25 159 8
25 46 2
25 47 10
25 48 1
25 50 7
25 51 8
25 53 3
25 54 10
25 55 3
25 5 2
25 59 2
25 57 1
25 22 4
25 60 9
25 61 9
25 62 3
25 63 1
25 64 14
25 65 7
25 66 8
25 67 19
25 68 10
25 69 8
25 70 10
25 72 9
25 73 1
25 74 11
25 75 1
25 76 3
25 77 6
25 58 22
25 157 3
25 79 6
25 80 3
25 81 7
25 83 8
25 85 5
25 86 7
25 87 2
25 88 5
25 89 5
25 91 14
25 92 6
25 93 3
25 94 21
25 95 1
25 97 5
25 98 1
25 99 20
25 100 16
25 101 40
25 103 55
25 104 1
25 105 2
25 107 10
25 109 2
25 110 2
25 111 1
25 112 4
25 113 6
25 117 3
25 118 2
25 119 9
25 120 6
25 121 5
25 123 10
25 124 2
25 125 37
25 127 4
25 154 5
25 130 2
25 131 3
25 134 3
25 135 3
25 136 9
25 137 20
25 138 8
25 153 3
25 139 53
25 140 2
25 158 4
25 141 4
25 143 4
26 50 4
26 73 1
26 27 3
26 30 1
26 31 2
26 33 3
26 34 1
26 35 1
26 36 1
26 148 5
26 37 1
26 39 2
26 40 6
26 150 3
26 42 5
26 43 1
26 44 3
26 45 6
26 159 2
26 47 2
26 49 4
26 48 3
26 53 2
26 54 1
26 55 3
26 59 1
26 57 1
26 58 5
26 22 1
26 60 8
26 62 2
26 63 2
26 64 6
26 66 3
26 67 3
26 68 2
26 70 10
26 72 1
26 74 19
26 75 1
26 76 7
26 77 5
26 78 5
26 157 2
26 80 4
26 81 7
26 82 1
26 83 4
26 84 4
26 85 2
26 86 43
26 88 5
26 89 5
26 90 1
26 91 6
26 93 2
26 94 8
26 99 3
26 100 2
26 101 7
26 151 1
26 103 7
26 104 2
26 105 7
26 106 1
26 107 3
26 109 1
26 110 3
26 112 4
26 113 1
26 117 1
26 119 7
26 120 3
26 121 8
26 122 1
26 123 2
26 124 6
26 125 2
26 126 1
26 127 1
26 154 1
26 131 1
26 132 1
26 134 1
26 135 2
26 136 7
26 137 8
26 138 2
26 153 7
26 139 11
26 140 1
26 141 4
26 142 1
26 143 1
27 73 11
27 28 1
27 29 6
27 22 8
27 147 6
27 31 26
27 70 2
27 33 6
27 34 13
27 35 5
27 36 5
27 148 9
27 37 10
27 149 1
27 39 8
27 41 5
27 42 1
27 43 1
27 44 4
27 151 15
27 45 3
27 49 13
27 48 5
27 51 1
27 52 15
27 53 1
27 54 2
27 55 1
27 5 12
27 58 1
27 59 25
27 61 1
27 62 1
27 128 4
27 64 13
27 65 1
27 66 5
27 67 4
27 68 3
27 69 2
27 32 14
27 71 3
27 72 2
27 50 1
27 76 2
27 77 2
27 78 6
27 157 1
27 63 9
27 81 4
27 160 1
27 82 4
27 152 10
27 84 3
27 85 10
27 87 5
27 89 4
27 90 17
27 91 10
27 92 28
27 93 16
27 94 1
27 95 7
27 96 3
27 102 3
27 103 7
27 104 14
27 105 7
27 108 21
27 109 14
27 110 5
27 111 2
27 112 11
27 115 12
27 116 2
27 117 19
27 118 12
27 119 7
27 120 3
27 121 12
27 122 2
27 126 8
27 127 13
27 154 1
27 129 11
27 133 4
27 134 7
27 136 1
27 137 3
27 153 1
27 139 2
27 140 25
27 158 1
27 142 10
27 143 14
28 73 1
28 30 1
28 31 3
28 70 3
28 33 3
28 34 3
28 35 1
28 36 3
28 148 4
28 149 4
28 39 6
28 41 10
28 42 3
28 43 3
28 44 5
28 151 4
28 45 3
28 159 1
28 46 6
28 47 1
28 48 1
28 49 17
28 50 1
28 51 7
28 52 11
28 55 1
28 5 2
28 59 4
28 57 3
28 58 4
28 22 2
28 61 5
28 62 3
28 64 7
28 65 1
28 66 5
28 68 1
28 32 2
28 71 15
28 72 4
28 75 13
28 76 1
28 77 1
28 78 7
28 157 2
28 128 1
28 81 1
28 82 10
28 83 3
28 152 3
28 84 2
28 85 5
28 86 4
28 87 2
28 88 3
28 89 1
28 90 2
28 91 1
28 92 1
28 94 3
28 95 6
28 96 7
28 101 5
28 102 4
28 103 4
28 104 5
28 105 2
28 107 7
28 108 2
28 109 1
28 111 2
28 112 2
28 115 2
28 116 1
28 110 4
28 118 4
28 119 7
28 120 3
28 121 4
28 122 4
28 123 2
28 124 4
28 125 2
28 126 1
28 127 6
28 129 1
28 131 6
28 132 11
28 133 10
28 134 1
28 137 1
28 138 1
28 153 1
28 139 5
28 158 2
28 142 1
28 143 9
29 30 3
29 147 1
29 151 2
29 32 1
29 33 1
29 34 1
29 156 2
29 35 5
29 148 9
29 39 2
29 40 5
29 150 4
29 42 4
29 44 7
29 45 10
29 47 3
29 48 1
29 49 3
29 50 5
29 51 3
29 54 4
29 55 2
29 5 3
29 59 4
29 57 3
29 58 17
29 22 8
29 60 9
29 61 3
29 62 1
29 64 4
29 65 12
29 66 4
29 67 3
29 68 3
29 69 8
29 70 5
29 71 3
29 73 3
29 74 4
29 159 2
29 76 14
29 78 4
29 157 10
29 79 1
29 80 1
29 81 5
29 82 2
29 83 1
29 85 1
29 86 7
29 87 2
29 88 2
29 89 3
29 129 1
29 92 1
29 93 1
29 94 11
29 96 2
29 97 2
29 99 13
29 101 5
29 102 2
29 103 9
29 105 5
29 106 3
29 107 3
29 108 2
29 109 2
29 111 4
29 112 2
29 110 10
29 118 1
29 119 1
29 120 20
29 121 6
29 122 3
29 123 7
29 124 4
29 125 5
29 127 2
29 154 1
29 131 2
29 132 3
29 133 1
29 134 1
29 135 1
29 136 10
29 137 5
29 138 5
29 139 9
29 158 1
29 141 3
29 143 12
22 50 1
22 73 7
22 147 4
22 31 7
22 32 7
22 33 6
22 34 5
22 35 16
22 36 2
22 148 9
22 37 2
22 149 6
22 40 3
22 41 1
22 150 23
22 42 2
22 43 2
22 44 4
22 151 6
22 45 1
22 46 17
22 49 4
22 48 10
22 51 7
22 52 18
22 53 4
22 54 6
22 55 2
22 5 1
22 57 6
22 58 7
22 127 8
22 61 5
22 62 3
22 128 1
22 64 21
22 65 15
22 67 2
22 68 7
22 69 3
22 70 15
22 71 18
22 72 2
22 74 1
22 75 6
22 76 4
22 77 5
22 78 6
22 157 5
22 63 2
22 81 4
22 82 5
22 152 12
22 85 5
22 86 13
22 87 10
22 88 12
22 89 1
22 90 7
22 91 10
22 92 20
22 93 5
22 94 22
22 95 4
22 96 5
22 97 2
22 98 4
22 100 3
22 101 6
22 102 5
22 103 12
22 104 14
22 105 2
22 107 5
22 108 6
22 109 4
22 110 6
22 111 6
22 112 2
22 113 2
22 116 4
22 117 6
22 118 1
22 119 3
22 120 10
22 121 5
22 122 13
22 123 5
22 124 5
22 125 1
22 126 4
22 154 2
22 129 7
22 130 1
22 132 2
22 133 2
22 134 1
22 136 11
22 137 5
22 138 23
22 139 2
22 140 4
22 141 4
22 142 1
22 143 10
69 73 3
69 156 5
69 30 5
69 151 2
69 33 1
69 34 1
69 35 4
69 149 1
69 39 2
69 40 5
69 41 2
69 150 1
69 42 4
69 44 3
69 45 18
69 48 1
69 50 7
69 53 3
69 55 2
69 58 19
69 60 4
69 61 2
69 64 1
69 65 1
69 66 1
69 68 3
69 70 5
69 74 2
69 159 2
69 76 1
69 78 1
69 79 1
69 80 2
69 81 1
69 160 1
69 82 1
69 83 2
69 86 5
69 87 1
69 88 1
69 89 7
69 91 1
69 94 2
69 97 6
69 99 9
69 100 1
69 101 11
69 102 1
69 103 3
69 105 6
69 107 2
69 111 2
69 112 1
69 113 1
69 110 5
69 119 5
69 120 4
69 121 7
69 123 4
69 124 1
69 125 3
69 126 2
69 154 3
69 131 5
69 132 2
69 47 2
69 135 3
69 137 4
69 138 4
69 153 1
69 139 19
69 141 3
69 143 11
31 151 2
31 70 1
31 33 15
31 34 8
31 35 1
31 36 3
31 148 6
31 37 13
31 149 6
31 39 2
31 41 18
31 150 2
31 42 4
31 44 3
31 46 16
31 49 2
31 48 3
31 51 1
31 5 1
31 57 6
31 59 2
31 61 1
31 62 13
31 128 14
31 64 31
31 65 3
31 66 3
31 147 23
31 32 32
31 71 14
31 74 1
31 75 10
31 76 6
31 78 6
31 157 1
31 63 13
31 81 7
31 82 3
31 83 6
31 152 5
31 84 8
31 85 6
31 86 6
31 87 8
31 88 1
31 90 1
31 129 2
31 92 20
31 93 4
31 94 3
31 95 25
31 96 9
31 98 6
31 101 2
31 102 2
31 103 2
31 104 17
31 105 1
31 108 16
31 109 3
31 111 19
31 115 28
31 116 11
31 117 1
31 118 13
31 120 4
31 121 3
31 124 5
31 125 1
31 126 12
31 127 11
31 133 8
31 134 9
31 136 1
31 138 2
31 140 3
31 142 8
32 73 2
32 102 8
32 33 9
32 34 11
32 36 25
32 37 8
32 149 4
32 41 16
32 42 5
32 46 7
32 49 1
32 48 1
32 51 2
32 52 13
32 59 20
32 57 5
32 127 15
32 62 3
32 128 2
32 64 21
32 65 1
32 66 9
32 68 1
32 147 2
32 70 1
32 71 18
32 72 1
32 75 2
32 76 2
32 63 13
32 152 17
32 84 5
32 85 13
32 87 4
32 88 2
32 90 15
32 129 5
32 92 12
32 93 11
32 94 3
32 95 15
32 96 17
32 98 1
32 99 1
32 151 2
32 104 4
32 107 1
32 108 14
32 109 2
32 111 3
32 112 12
32 115 65
32 116 3
32 117 7
32 118 10
32 120 1
32 121 4
32 122 2
32 124 4
32 126 14
32 91 1
32 132 1
32 133 21
32 134 5
32 135 2
32 137 1
32 140 12
32 141 1
32 142 28
32 143 2
33 156 1
33 34 1
33 36 20
33 148 10
33 37 11
33 149 10
33 39 1
33 40 2
33 41 2
33 150 5
33 42 8
33 43 3
33 44 3
33 151 4
33 45 1
33 159 2
33 46 11
33 49 3
33 51 2
33 52 5
33 54 1
33 55 1
33 5 1
33 57 8
33 58 6
33 59 8
33 60 2
33 62 10
33 63 14
33 64 9
33 65 4
33 66 6
33 67 1
33 68 1
33 147 10
33 70 2
33 71 12
33 75 21
33 76 1
33 77 1
33 78 7
33 157 5
33 80 1
33 81 1
33 82 8
33 83 1
33 152 19
33 84 5
33 85 6
33 86 1
33 88 1
33 90 9
33 129 20
33 92 4
33 94 5
33 95 16
33 96 2
33 100 2
33 102 4
33 103 5
33 104 9
33 105 3
33 106 1
33 107 1
33 108 5
33 109 10
33 110 3
33 111 5
33 112 1
33 113 1
33 115 13
33 116 7
33 117 12
33 118 3
33 121 12
33 122 2
33 123 1
33 125 2
33 126 18
33 127 17
33 128 20
33 154 1
33 131 2
33 133 9
33 134 2
33 136 1
33 137 3
33 138 3
33 140 9
33 141 1
33 142 62
33 143 6
34 73 4
34 35 4
34 36 12
34 148 3
34 37 7
34 149 2
34 39 2
34 41 14
34 150 5
34 43 1
34 44 2
34 151 2
34 45 1
34 46 12
34 51 3
34 52 6
34 54 1
34 55 1
34 5 9
34 57 6
34 58 3
34 59 15
34 60 1
34 61 1
34 62 9
34 128 2
34 64 8
34 65 7
34 66 14
34 68 3
34 147 9
34 70 2
34 71 18
34 75 7
34 49 18
34 77 1
34 78 1
34 63 2
34 81 3
34 82 6
34 152 19
34 84 6
34 85 2
34 86 2
34 87 26
34 88 2
34 90 29
34 91 2
34 92 24
34 93 17
34 94 5
34 95 15
34 96 21
34 98 10
34 99 1
34 102 9
34 103 12
34 104 9
34 106 1
34 108 23
34 109 3
34 111 13
34 112 1
34 115 7
34 116 6
34 117 9
34 118 3
34 119 1
34 120 5
34 121 2
34 122 1
34 123 1
34 124 6
34 125 1
34 126 12
34 127 19
34 129 15
34 133 6
34 134 16
34 136 1
34 137 1
34 138 4
34 140 17
34 141 1
34 142 8
34 143 1
156 73 1
156 35 2
156 36 1
156 148 1
156 39 3
156 40 9
156 41 1
156 150 4
156 42 9
156 43 7
156 45 5
156 48 1
156 50 4
156 51 2
156 52 8
156 53 1
156 54 2
156 55 3
156 58 6
156 60 5
156 61 16
156 128 2
156 64 4
156 65 8
156 67 7
156 68 10
156 147 1
156 71 2
156 72 6
156 74 19
156 159 21
156 76 6
156 77 8
156 78 5
156 157 1
156 79 11
156 80 7
156 81 2
156 160 14
156 82 1
156 83 13
156 89 12
156 90 2
156 92 1
156 93 3
156 94 21
156 97 12
156 99 7
156 100 5
156 101 24
156 102 1
156 103 8
156 105 9
156 106 5
156 107 14
156 108 1
156 110 3
156 113 32
156 117 1
156 119 2
156 122 1
156 123 1
156 125 7
156 154 1
156 130 3
156 131 4
156 133 1
156 47 18
156 135 15
156 137 8
156 138 5
156 153 12
156 139 21
156 158 1
156 141 17
35 30 7
35 36 1
35 148 13
35 38 2
35 149 1
35 39 3
35 40 1
35 41 5
35 150 35
35 42 10
35 43 1
35 44 13
35 151 8
35 45 4
35 46 5
35 47 3
35 49 4
35 50 7
35 51 1
35 52 2
35 53 6
35 54 6
35 55 7
35 5 1
35 59 2
35 57 1
35 58 20
35 60 8
35 61 6
35 62 3
35 63 1
35 64 3
35 65 6
35 66 2
35 67 6
35 68 12
35 70 9
35 71 1
35 72 3
35 74 8
35 159 5
35 76 7
35 77 8
35 78 12
35 157 41
35 79 2
35 80 8
35 81 4
35 82 24
35 83 1
35 85 4
35 86 18
35 88 14
35 89 2
35 92 6
35 94 7
35 95 19
35 97 1
35 98 4
35 99 11
35 100 10
35 101 15
35 103 11
35 104 8
35 105 16
35 107 7
35 110 12
35 111 1
35 116 1
35 117 2
35 119 5
35 120 16
35 121 2
35 122 5
35 123 2
35 124 7
35 125 6
35 126 1
35 128 1
35 154 1
35 130 12
35 131 2
35 132 2
35 134 3
35 135 1
35 136 6
35 137 10
35 138 1
35 153 2
35 139 3
35 141 3
35 143 2
36 30 1
36 148 2
36 37 18
36 149 6
36 39 1
36 40 1
36 41 13
36 150 2
36 151 3
36 45 1
36 46 5
36 49 4
36 48 4
36 51 3
36 52 6
36 53 1
36 5 3
36 59 4
36 57 12
36 61 4
36 62 8
36 63 9
36 64 9
36 65 15
36 66 4
36 68 1
36 147 28
36 70 2
36 71 4
36 74 1
36 75 10
36 76 1
36 77 1
36 78 3
36 157 1
36 80 1
36 82 7
36 152 6
36 84 6
36 85 7
36 86 2
36 87 14
36 88 1
36 90 6
36 91 3
36 92 26
36 93 5
36 95 27
36 96 4
36 98 2
36 102 3
36 103 4
36 104 7
36 105 2
36 106 3
36 107 1
36 108 3
36 109 13
36 111 10
36 115 10
36 116 8
36 117 23
36 118 7
36 121 15
36 122 1
36 123 1
36 124 6
36 126 13
36 127 11
36 128 7
36 129 24
36 132 1
36 133 4
36 134 6
36 137 2
36 138 7
36 140 15
36 142 13
148 149 4
148 39 3
148 40 5
148 41 1
148 150 10
148 42 8
148 43 1
148 44 8
148 45 2
148 159 6
148 46 4
148 48 2
148 49 6
148 50 4
148 51 1
148 52 3
148 54 10
148 58 7
148 59 1
148 60 3
148 128 1
148 64 9
148 65 14
148 66 2
148 67 1
148 68 8
148 147 4
148 70 3
148 71 5
148 73 3
148 74 7
148 75 6
148 76 6
148 77 1
148 78 8
148 157 3
148 80 1
148 81 7
148 82 17
148 83 1
148 152 4
148 84 2
148 85 1
148 86 9
148 87 4
148 88 15
148 89 3
148 90 4
148 91 5
148 92 4
148 94 10
148 95 6
148 97 1
148 98 3
148 99 2
148 100 3
148 101 8
148 151 3
148 103 6
148 104 8
148 105 6
148 107 3
148 110 4
148 111 1
148 112 4
148 115 2
148 116 2
148 117 4
148 119 2
148 120 11
148 121 7
148 122 11
148 123 4
148 124 7
148 125 5
148 126 11
148 127 2
148 129 5
148 130 2
148 131 1
148 132 2
148 133 1
148 47 10
148 135 2
148 136 4
148 137 3
148 138 3
148 153 2
148 139 11
148 140 9
148 158 3
148 141 1
148 143 6
37 62 12
37 128 9
37 64 17
37 115 14
37 116 1
37 30 2
37 65 5
37 117 4
37 118 20
37 147 7
37 121 3
37 142 8
37 124 1
37 75 8
37 78 4
37 63 21
37 149 9
37 73 2
37 129 3
37 41 14
37 150 4
37 44 1
37 152 1
37 84 1
37 85 3
37 86 1
37 71 4
37 87 5
37 98 1
37 90 4
37 91 1
37 151 4
37 133 6
37 66 11
37 95 39
37 126 18
37 46 10
37 93 2
37 48 1
37 49 3
37 92 5
37 52 2
37 102 4
37 104 10
37 5 3
37 57 17
37 140 9
37 108 5
37 109 10
37 59 5
37 111 16
37 112 5
37 127 4
37 134 24
38 103 4
38 49 4
38 79 1
38 137 1
38 123 1
38 151 1
38 95 2
38 150 1
38 71 2
38 88 1
38 82 1
38 139 1
38 124 1
149 73 9
149 102 1
149 30 2
149 40 5
149 41 2
149 150 5
149 42 1
149 44 2
149 45 2
149 75 3
149 46 14
149 48 5
149 51 1
149 55 2
149 5 2
149 57 7
149 59 5
149 61 1
149 62 5
149 128 12
149 64 6
149 65 3
149 66 3
149 147 9
149 70 3
149 71 22
149 72 1
149 74 3
149 50 1
149 49 1
149 78 2
149 157 2
149 63 11
149 81 2
149 82 9
149 152 4
149 84 7
149 85 1
149 86 1
149 87 3
149 89 4
149 90 28
149 91 2
149 92 18
149 93 6
149 94 1
149 95 7
149 96 2
149 99 1
149 151 3
149 104 15
149 105 2
149 106 2
149 107 3
149 108 5
149 109 13
149 117 2
149 111 7
149 115 14
149 116 8
149 110 2
149 118 4
149 120 2
149 121 17
149 125 1
149 126 8
149 127 2
149 129 10
149 132 4
149 133 5
149 135 1
149 136 6
149 137 3
149 138 3
149 153 9
149 139 1
149 141 2
149 142 21
149 143 5
39 40 3
39 41 3
39 150 3
39 42 10
39 43 6
39 44 2
39 151 3
39 45 2
39 75 2
39 47 3
39 49 2
39 50 1
39 51 5
39 53 16
39 54 4
39 55 8
39 5 3
39 58 6
39 59 3
39 60 6
39 61 2
39 62 2
39 128 1
39 64 6
39 65 23
39 66 7
39 67 11
39 68 14
39 147 1
39 70 2
39 71 1
39 72 7
39 73 3
39 74 8
39 159 2
39 76 4
39 77 4
39 78 2
39 157 9
39 79 4
39 80 13
39 81 9
39 160 2
39 82 3
39 83 5
39 152 2
39 86 3
39 88 5
39 89 2
39 90 2
39 93 1
39 94 19
39 95 5
39 96 5
39 97 10
39 98 2
39 99 2
39 100 2
39 101 44
39 102 6
39 103 40
39 104 2
39 105 2
39 106 16
39 107 15
39 108 1
39 109 1
39 110 16
39 111 5
39 113 5
39 116 1
39 117 7
39 118 1
39 119 3
39 120 1
39 121 13
39 122 3
39 123 4
39 124 3
39 125 12
39 126 2
39 127 4
39 154 5
39 130 3
39 131 10
39 132 6
39 133 1
39 134 2
39 135 5
39 136 5
39 137 29
39 138 4
39 153 6
39 139 24
39 158 3
39 141 9
39 142 1
39 143 1
40 30 4
40 151 3
40 150 2
40 42 6
40 43 5
40 44 9
40 45 5
40 46 3
40 49 1
40 50 6
40 51 2
40 53 6
40 54 1
40 55 7
40 58 11
40 60 7
40 61 14
40 62 1
40 64 2
40 65 6
40 66 1
40 67 3
40 68 7
40 147 1
40 70 1
40 74 15
40 159 4
40 76 3
40 77 8
40 78 3
40 157 1
40 79 11
40 80 2
40 81 1
40 160 1
40 82 1
40 84 2
40 86 27
40 88 4
40 89 4
40 91 2
40 94 2
40 97 8
40 98 1
40 99 1
40 100 5
40 101 18
40 102 1
40 103 10
40 105 2
40 106 9
